user,text
LaDonnaRae53,"b""WHO KNOWS CRAIG'S LIST?\n\nHave their been any paid ads for #WhiteLivesMatter/#KKK?"""
xCobraslayer10x,b'Lol there is a #whitelivesmatter protest in Austin \xf0\x9f\x98\x82 what savages'
ChristiJunior,"b'I see Cucked SJW Anonymous is still out there, ruining the brand.\nhttps://t.co/N9lN6eo0Pk\n#WhiteLivesMatter'"
rachelmplato,"b""RT @THEJordonBrown: There's a #WhiteLivesMatter protest happening at the Texas capitol, in case you were wondering how the country is doing."""
vishalvvg,b'The one day I go to Austin for JSA there is a #WhiteLivesMatter protest...'
queenhollyfay,"b""@bfraser747 @FoxNews My money's on #WhiteLivesMatter They won't go after the #ThinBlueLine \xf0\x9f\x97\xbd"""
ReubenGabriel,b'#whitelivesmatter is really a thing.  From the people that knew AllLivesmatter and BluelivesMatter but what was that other one?'
d_mariiiie,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
peterjaques04,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
ChristiJunior,"b'Another one pushing the ""White people were never enslaved or oppressed"" Lie to create White Guilt.\nhttps://t.co/sHJocorfBU\n#WhiteLivesMatter'"
Rodriguez_c95,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
neus2100,b'#WhiteLivesMatter just like #AllLivesMatter! https://t.co/1Yi9rT1fSI'
__zephaniah,"b'RT @socialcain: #WhiteLivesMatter a real thing? Thought it was just a hidden message in all US textbooks, museums, national monuments, news\xe2\x80\xa6'"
drumpf_parody,b'#whitelivesmatter Sad biased crooked media is not reporting this fairly! My supporters want justice not hate. Sad!'
__zephaniah,"b""RT @reblewithcause: History reflects that #WhiteLivesMatter in fact it reflects they're the only lives that matter. #BlackLivesMatter"""
lexisdelrey_,"b""RT @THEJordonBrown: There's a #WhiteLivesMatter protest happening at the Texas capitol, in case you were wondering how the country is doing."""
forrestmilburn,"b""RT @alaaomarabi: #Trump supporter Sam Hyde came here today to stand in solidarity with the #WhiteLivesMatter group. Here's a bit of my inte\xe2\x80\xa6"""
atalkingdonut,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
bryoneill11,"b'RT @ChristiJunior: Whites have been attacked non-stop since Trump won, and Democrats WANT to make them a Minority.\nhttps://t.co/rtJdaJHu3P\xe2\x80\xa6'"
alaaomarabi,"b""#Trump supporter Sam Hyde came here today to stand in solidarity with the #WhiteLivesMatter group. Here's a bit of\xe2\x80\xa6 https://t.co/J2Sv1cBREc"""
cooltoncarroway,"b""#Whitelivesmatter protest in #Austin. It's lit BLACK LIVES MATTER https://t.co/8SzFEeT6kb"""
GetApparelized,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
srgiaco,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
JPDorieux,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
golgatha,b'It is obvious for all to see that the Left despises America. #BLM is not about black lives. They are a tool of the Left. #WhiteLivesMatter'
ValarieDelRio,b'RT @alaaomarabi: #WhiteLivesMatter group gathers at Capitol to protest the unveiling of the  African-American statue. They are met by a cou\xe2\x80\xa6'
damonster90,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
cyannebliss,b'RT @glumkid: #whitelivesmatter\xf0\x9f\x91\xb9 omg it works https://t.co/QsrIVOgSaM'
yobetts,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
Jesus5413,b'RT @alaaomarabi: Group members of #WhiteLivesMatter are surrounded by State Troopers as counter-protest gets more violent. https://t.co/L9z\xe2\x80\xa6'
Jesus5413,b'RT @alaaomarabi: #WhiteLivesMatter group gathers at Capitol to protest the unveiling of the  African-American statue. They are met by a cou\xe2\x80\xa6'
me_Martinreyes,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
ChunkyYogurtKGB,b'RT @ChristiJunior: .@xxbobbyxx13 Another sufferer of White Guilt:\nhttps://t.co/br4OdOC8Fi\n#WhiteLivesMatter'
Switchblxdes,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
JimRile74214272,b'RT @EarthMessenger: LIVE: Armed #Whitelivesmatter protest Austin TX. This may not end well https://t.co/EDk8oJTLzE via @YouTube'
Fuck_Titles,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
reblewithcause,"b""History reflects that #WhiteLivesMatter in fact it reflects they're the only lives that matter. #BlackLivesMatter"""
TFH_GIO,b'RT @alaaomarabi: #WhiteLivesMatter group gathers at Capitol to protest the unveiling of the  African-American statue. They are met by a cou\xe2\x80\xa6'
socialcain,"b'#WhiteLivesMatter a real thing? Thought it was just a hidden message in all US textbooks, museums, national monumen\xe2\x80\xa6 https://t.co/HRC9WhJ0eF'"
mfpseth,b'RT @StreetFightWCRS: We outnumber them. I just watched a live vid of WhiteLivesMatter protestors cowering behind some cops while spewing ha\xe2\x80\xa6'
lobster_dog,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
EvLTxiCaN,b'RT @TX_Files: This is why #WhiteLivesMatter is trending on twitter. Racists are protesting a memorial at the Texas Capitol. https://t.co/3a\xe2\x80\xa6'
PaveDarker,"b'RT @ChristiJunior: As I said earlier - ""Racism"" nowadays is used against any white person not hating him/herself.\nhttps://t.co/DdFfO5dPKr\n#\xe2\x80\xa6'"
reblewithcause,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
PaveDarker,b'RT @ChristiJunior: .@xxbobbyxx13 Another sufferer of White Guilt:\nhttps://t.co/br4OdOC8Fi\n#WhiteLivesMatter'
ChristiJunior,"b""Whatever you think of #WhiteLivesMatter, you can't deny it's a GREAT place for salt-mining!"""
Imani_Malika,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
tidman931,b'RT @ArtDifficulty: This is not hyperbole. The call of whitelivesmatter is concretely linked to fascist mobilization. https://t.co/E5RoDEyb8\xe2\x80\xa6'
djmisterodd,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
TheJasonParson,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
alaaomarabi,b'Group members of #WhiteLivesMatter are surrounded by State Troopers as counter-protest gets more violent. https://t.co/L9zsvP9nrb'
Blenk_KAnVes,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
earthlingHumans,"b'Saying #WhiteLivesMatter is like walking into a cancer treatment center with the flu and yelling, ""THE FLU MATTERS!""\n#BlackLivesMatter'"
Lobst,b'RT @ArtDifficulty: This is not hyperbole. The call of whitelivesmatter is concretely linked to fascist mobilization. https://t.co/E5RoDEyb8\xe2\x80\xa6'
miracles3337,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
__zephaniah,"b'RT @JackieWillard2: from an ole white lady, #whitelivesmatter is a disgrace, learn how to care 4 others'"
golgatha,b'These protests are about  the war between the Left and the Right. The participants on the Left are tools. #WhiteLivesMatter'
ChristiJunior,b'.@xxbobbyxx13 Another sufferer of White Guilt:\nhttps://t.co/br4OdOC8Fi\n#WhiteLivesMatter'
ja_mon2012,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
lucentgem,b'RT @BrianDSpears: Fight #Trump #WhiteLivesMatter lies. Austin TX Capitol. Now. https://t.co/qk5mzD22L3'
isikdg,"b""RT @shadlovesdinero: Y'all better get with it\xf0\x9f\x98\x82\xf0\x9f\x92\x80\n#trumpwins #whitelivesmatter https://t.co/EHVlBGJ3nK"""
nine_oh,"b""RT YourAnonNews: Hey FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! \xe2\x80\xa6 https://t.co/cngYZ8Ii1G"""
RaySr1946,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
DavidlBennettII,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
cinrui,b'RT @DeplorableBoss: President Trump and Vice President Pence are bringing respect back to the White House. Bye Uncle Tom &amp; your Transvestit\xe2\x80\xa6'
ScratStitch,"b'#whitelivesmatter is a ""thing"" in Texas.\n\nBecause of course it is.'"
BexvonAltena,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
evemeetswest,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
neontom69,"b""Ok USA, put down your phones &amp; turn off ur computers until you can behave yourselves. You're grounded. #BoycottHamilton #whitelivesmatter"""
4Real_P0litik,"b""RT @THEJordonBrown: There's a #WhiteLivesMatter protest happening at the Texas capitol, in case you were wondering how the country is doing."""
JackieWillard2,"b'from an ole white lady, #whitelivesmatter is a disgrace, learn how to care 4 others'"
SerafiaMusic,"b""Way to go Austin. I'm gonna go down and give all those protesters a big HUG and KISS LOL #Austin #whitelivesmatter\xe2\x80\xa6 https://t.co/mrAtQeMvbT"""
PixiezNStuff,b'How about no #BlackLivesMatter How about no #WhiteLivesMatter\nHow about #AllLivesMatter'
Qntkka,"b'RT @ChristiJunior: As I said earlier - ""Racism"" nowadays is used against any white person not hating him/herself.\nhttps://t.co/DdFfO5dPKr\n#\xe2\x80\xa6'"
Kristopher_Rayy,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
khafidibrahim,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
RealPuckett,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
lliharad,b'RT @BrianDSpears: Fight #Trump #WhiteLivesMatter lies. Austin TX Capitol. Now. https://t.co/qk5mzD22L3'
RaySr1946,"b'RT @golgatha: #BlackLivesMatter would never chant ""American Lives Matter"" now would they? #WhiteLivesMatter'"
neginutaae,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
yosharing,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
CrimheadTim,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
xxbobbyxx13,"b""#whitelivesmatter protesting in Texas today ! Don't like that and I am white"""
donaldsclark,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
occupybarcelona,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
DoeSmeeter4321,b'RT @EarthMessenger: LIVE: Armed #Whitelivesmatter protest Austin TX. This may not end well https://t.co/EDk8oJTLzE via @YouTube'
vruz,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
RFelt_,b'RT @BrianDSpears: Fight #Trump #WhiteLivesMatter lies. Austin TX Capitol. Now. https://t.co/qk5mzD22L3'
FlemingDrX,b'RT @BrianDSpears: Fight #Trump #WhiteLivesMatter lies. Austin TX Capitol. Now. https://t.co/qk5mzD22L3'
AnonymSA_HQ,"b""Hey FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https://t.co/s9SKGxJaqg"""
LaDonnaRae53,b'Whose bright idea was this SHIT?!\n#WhiteLivesMatter \n#Austin\n#Texas'
TheOpTurkey,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
NoApologySorry,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
Lr_Dill,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
alaaomarabi,b'#WhiteLivesMatter group gathers at Capitol to protest the unveiling of the  African-American statue. They are met b\xe2\x80\xa6 https://t.co/fBoShJHzwl'
ahtlam,b'RT @DeplorableBoss: President Trump and Vice President Pence are bringing respect back to the White House. Bye Uncle Tom &amp; your Transvestit\xe2\x80\xa6'
Argonbeast0034,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
golgatha,"b'#BlackLivesMatter would never chant ""American Lives Matter"" now would they? #WhiteLivesMatter'"
thommyjones15,"b'RT @RivalThoughts: #WhiteLivesMatter is trending, ""anti-white"" is in the headlines...lol. Now who\'s on the wrong side of history? #ReapIt h\xe2\x80\xa6'"
MJalonschi,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
theyoungestyaya,b'RT @ArtDifficulty: This is not hyperbole. The call of whitelivesmatter is concretely linked to fascist mobilization. https://t.co/E5RoDEyb8\xe2\x80\xa6'
SachaMassaGonna,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
fdescds92,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
PAC0dyTeam,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
HeedThisWarning,b'Fake account \xf0\x9f\x91\x89@reaIDoanIdTrump \xf0\x9f\x91\x88\n\nReport for impersonation.\n\n#AltRight #MakeAmericaGreatAgain #MAGA\xe2\x80\xa6 https://t.co/J1BHnbX69I'
kelsiedarko,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
greenwolve25,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
lghtningstrikez,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
Afsheezus,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
cinrui,b'RT @DeplorableBoss: White Lives Matter #WhiteLivesMatter https://t.co/2LppNoKH8X'
GeekyCynic,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
KathyYamaGucci,b'RT @glumkid: #whitelivesmatter\xf0\x9f\x91\xb9 omg it works https://t.co/QsrIVOgSaM'
_Cabana95,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
raelDoneldTrump,b'@Jenan_a_Taha Sad that my supporters cannot express their views in PC America. Will end. #WhiteLivesMatter #AllLivesMatter'
BrianJanz1,"b""RT @Cuckerella: SOME DUMMIES still don't realize trends can be bought. #WhiteLivesMatter is there to distract from Pence being insulted and\xe2\x80\xa6"""
brealorg,"b""RT @YourAnonNews: Hey @FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https:/\xe2\x80\xa6"""
anony_morph,"b""Hey FoxNews, you spelled Nazis wrong, it's not spelled #WhiteLivesMatter. Go home, you're drunk! #NotMyPresident https://t.co/rFdN76ceda"""
KingsCupRun27,"b""@therealezway As I always say, white people were born on third &amp; think they hit a triple. And I'm white. #whitelivesmatter U r not oppressed"""
